,Unnamed: 0,neighborhood,LAND_SF,YR_BUILT,YR_REMOD,AV_LAND,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF.1,GROSS_AREA,LIVING_AREA,U_INT_CND,AC_final,HEAT_TYP,Tax_Exempt,PPSQFT,n_count,Third_count
1271,0,South Boston,932.0,2009.5,0.0,0.0,608620.0,608620.0,641485.4,932.0,932.0,932.0,1.8,1.0,1.0,0.0,656.6825828302559,10015.0,3338.0
1272,0,South Boston,1035.8,2013.0,0.0,0.0,656370.0,656370.0,691814.0,1035.8,1035.8,1035.8,1.0,1.0,1.0,0.0,635.5853573206099,10015.0,3338.0
1273,0,South Boston,1179.0,1811.5,805.0,0.0,648540.0,648540.0,683561.2,1179.0,1061.1,1061.1,1.6,0.8,0.8,0.0,3760.517810749542,10015.0,3338.0
1274,0,South Boston,2768.7,1582.0,1605.5,42180.0,618300.0,660480.0,899063.2,2768.7,883.7,883.7,1.6,0.6,0.6,0.0,140827.6240433569,10015.0,3338.0
1275,0,South Boston,640.9,1920.0,1989.0,0.0,422680.0,422680.0,445504.8,640.9,640.9,640.9,0.3,1.0,0.9,0.0,655.4421589410283,10015.0,3338.0
1276,0,South Boston,593.5,1920.0,1989.0,0.0,423960.0,423960.0,446854.1,593.5,593.5,593.5,0.0,1.0,1.3,0.0,738.144776539227,10015.0,3338.0
1277,0,South Boston,598.2,1920.0,1991.8,0.0,444110.0,444110.0,468092.0,598.2,598.2,598.2,1.2,1.0,1.3,0.0,755.6211779869606,10015.0,3338.0
1278,0,South Boston,676.6,1920.0,1989.0,0.0,499780.0,499780.0,526768.3,676.6,676.6,676.6,1.2,1.0,1.0,0.0,754.0991214595545,10015.0,3338.0
1279,0,South Boston,2451.4,1915.0,1792.1,65300.0,490700.0,556000.0,696426.1,2451.4,2648.5,2186.8,0.7,0.6,1.8,0.0,611.1068550535077,10015.0,3338.0
1280,0,South Boston,1082.3,1977.2,397.4,0.0,566250.0,566250.0,596827.7,1082.3,1082.3,1082.3,2.7,0.8,2.0,0.0,530.6815887035639,10015.0,3338.0
1281,0,South Boston,1194.2,1999.0,0.0,0.0,661330.0,661330.0,697041.9,1194.2,1194.2,1194.2,3.0,1.0,1.0,0.0,553.4721226908821,10015.0,3338.0
1282,0,South Boston,878.2,1323.5,1202.3,31620.0,344370.0,375990.0,396293.4,878.2,909.2,782.2,1.0,-0.1,2.4,0.0,6014.189945735996,10015.0,3338.0
1283,0,South Boston,42419.7,1972.6,600.6,1536540.0,1476720.0,3013260.0,3175976.0,42419.7,6736.5,4776.2,-0.6,-0.7,-0.2,0.0,547.8072950556782,10015.0,3338.0
1284,0,South Boston,888.0,1552.1,1607.7,7440.0,380860.0,388300.0,409268.2,888.0,638.0,638.0,1.3,0.3,2.1,0.0,7923.433195586591,10015.0,3338.0
1285,0,South Boston,1143.1,1548.4,800.0,65000.0,488780.0,553780.0,579352.3,1143.1,1451.2,1243.3,0.3,0.1,2.6,0.1,5414.573092566866,10015.0,3338.0
1286,0,South Boston,1195.1,1570.0,200.0,76780.0,460400.0,537180.0,566188.0,1195.1,1529.6,1130.6,0.2,0.4,1.6,0.0,9165.904575835944,10015.0,3338.0
1287,0,South Boston,790.6,1915.6,2001.4,29320.0,436270.0,465590.0,490732.0,790.6,1040.5,847.5,1.9,1.0,1.0,0.0,515.8663580890568,10015.0,3338.0
1288,0,South Boston,714.3,1920.0,2001.7,0.0,471110.0,471110.0,496549.9,714.3,723.9,718.1,3.0,1.0,1.0,0.0,657.5636933857725,10015.0,3338.0
1289,0,South Boston,722.8,1912.0,2003.1,0.0,458860.0,458860.0,483638.6,722.8,723.0,723.0,3.0,1.0,2.0,0.0,641.8167074230585,10015.0,3338.0
1290,0,South Boston,819.4,1884.0,1802.8,29400.0,439150.0,468550.0,493852.0,819.4,1118.9,914.1,1.9,0.6,3.5,0.0,533.897809993225,10015.0,3338.0
1291,0,South Boston,1049.6,1956.3,603.4,32040.0,589000.0,621040.0,654576.3,1049.6,1446.6,1228.0,1.6,0.7,1.3,0.0,480.7746515645922,10015.0,3338.0
1292,0,South Boston,1047.2,2003.0,0.0,0.0,593280.0,593280.0,625317.3,1047.2,1047.2,1047.2,3.0,1.0,1.0,0.0,562.8584704620266,10015.0,3338.0
1293,0,South Boston,1540.2,1767.3,599.2,78440.0,503200.0,581640.0,613048.7,1540.2,1451.9,1149.4,1.4,0.6,1.8,0.0,23723.116086616432,10015.0,3338.0
1294,0,South Boston,741.1,1884.0,1602.3,32060.0,409460.0,441520.0,465362.3,741.1,1105.3,944.9,1.6,0.8,2.0,0.0,541.1686359825376,10015.0,3338.0
1295,0,South Boston,1023.5,1540.8,592.2,92950.0,486240.0,579190.0,610466.3,1023.5,2309.1,1784.7,-0.8,-0.2,4.5,0.0,4903.043091148501,10015.0,3338.0
1296,0,South Boston,1656.1,1924.4,1204.0,132930.0,603690.0,736620.0,776397.7,1656.1,2614.5,1944.6,0.3,0.4,3.3,0.0,356.15415073436617,10015.0,3338.0
1297,0,South Boston,1619.5,1898.2,1398.9,119480.0,555120.0,674600.0,711028.5,1619.5,2219.2,1539.5,0.2,0.4,3.4,0.0,381.0793458064194,10015.0,3338.0
1298,0,South Boston,1648.4,1136.4,601.5,90607.0,391359.5,481966.5,534001.4,1648.4,1610.7,1196.3,-0.2,-0.1,1.6,0.0,31529.796524654248,10015.0,3338.0
1299,0,South Boston,1397.5,785.4,601.8,77482.0,143790.9,221272.9,344654.6,1397.5,417.5,337.1,0.2,-0.5,1.7,0.0,83784.57241930878,10015.0,3338.0
1300,0,South Boston,2872.6,1338.4,1400.2,271614.8,590001.5,861616.3,2064865.3,2872.6,6040.0,4220.2,-1.0,-1.0,-1.0,0.0,1979.8576825585485,10015.0,3338.0
1301,0,South Boston,7805.3,1726.0,1005.0,371005.6,612656.5,983662.1,1540315.7,7805.3,12187.4,8072.4,-0.2,-0.5,0.3,0.2,120006.52846995325,10015.0,3338.0
1302,0,South Boston,1440.4,1146.2,1005.0,68013.0,330811.0,398824.0,420360.7,1440.4,1638.6,1245.7,0.2,-0.1,1.2,0.0,22973.898382388597,10015.0,3338.0
1303,0,South Boston,1606.0,1704.0,1203.3,140279.0,416016.5,556295.5,562272.7,1606.0,1681.1,1180.0,-0.2,0.4,3.8,0.1,23131.492029419554,10015.0,3338.0
1304,0,South Boston,787.9,1709.1,1802.7,3420.0,437320.0,440740.0,460935.4,787.9,673.9,673.9,2.6,0.8,0.7,0.1,4013.1561199602734,10015.0,3338.0
1305,0,South Boston,1758.2,1706.9,1204.2,98335.0,596530.0,694865.0,732387.8,1758.2,1931.4,1372.2,0.6,0.4,2.8,0.0,4380.727120488952,10015.0,3338.0
1306,0,South Boston,1879.1,1936.1,604.5,71148.5,736191.0,807339.5,850935.9,1879.1,2542.8,1897.7,1.4,0.6,1.9,0.0,349.1187981742256,10015.0,3338.0
1307,0,South Boston,1217.4,1894.0,1805.4,56440.0,519980.0,576420.0,607546.8,1217.4,1685.5,1281.5,1.5,0.7,4.5,0.0,437.0079750671545,10015.0,3338.0
1308,0,South Boston,5747.0,1929.0,1802.5,551942.3,1089954.7,1641897.0,3862933.7,5747.0,13598.1,9634.2,-1.0,-1.0,-1.0,0.0,161.19395697514716,10015.0,3338.0
1309,0,South Boston,3219.2,1522.9,1205.3,221777.7,726320.8,948098.5,1617573.7,3219.2,5508.6,3750.8,-0.6,-0.5,0.1,0.0,23750.73960006824,10015.0,3338.0
1310,0,South Boston,1200.4,1723.5,800.3,130654.6,413970.1,544624.7,808677.0,1200.4,2561.7,1725.0,-0.2,-0.2,1.7,0.0,24000.9240992334,10015.0,3338.0
1311,0,South Boston,1991.6,1910.1,2000.8,234450.0,938830.0,1173280.0,1557863.2,1991.6,4626.9,3949.8,1.1,0.2,0.2,0.0,441.45962284024324,10015.0,3338.0
1312,0,South Boston,1713.8,1886.0,997.5,243650.0,647790.0,891440.0,939577.7,1713.8,3330.3,2205.5,-1.0,0.0,3.2,0.0,278.5610353588433,10015.0,3338.0
1313,0,South Boston,1439.8,1894.9,1402.2,106240.0,567090.0,673330.0,709689.9,1439.8,2012.3,1589.7,0.7,0.3,3.5,0.0,387.44608402824446,10015.0,3338.0
1314,0,South Boston,1627.0,1927.1,801.6,95300.0,743200.0,838500.0,883779.1,1627.0,2727.1,2185.2,1.4,0.2,3.1,0.0,401.3656188677034,10015.0,3338.0
1315,0,South Boston,1680.1,1361.4,601.2,189980.0,632930.0,822910.0,1064775.5,1680.1,2741.0,2170.2,-0.4,-0.3,0.3,0.2,23817.63150879589,10015.0,3338.0
1316,0,South Boston,1465.0,1701.0,801.6,191640.0,378590.0,570230.0,601022.3,1465.0,1651.7,1233.4,-1.0,0.1,2.2,0.0,12262.487503949804,10015.0,3338.0
1317,0,South Boston,375.4,378.0,402.1,39270.0,115840.0,155110.0,163486.0,375.4,313.8,242.3,-1.0,-0.7,0.4,0.0,29684.27306366236,10015.0,3338.0
1318,0,South Boston,152.0,0.0,0.0,0.0,37000.0,37000.0,38998.0,152.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,37000.0,10015.0,3338.0
1319,0,South Boston,893.0,752.0,401.2,45610.0,271790.0,317400.0,330112.9,893.0,1081.6,775.5,-0.8,-0.4,0.3,0.1,22831.99749431245,10015.0,3338.0
1320,0,South Boston,2515.1111111111113,1715.4,1202.0,227870.0,531530.0,759400.0,752977.7,2515.1111111111113,3989.5,3308.5,-0.1,0.0,2.9,0.1,54966.220184154816,10015.0,3338.0
1321,0,South Boston,7971.9,1918.2,1396.4,607490.0,1049900.0,1657390.0,793991.9,7971.9,6505.8,5225.8,0.5,0.2,3.2,0.2,493.3107167265289,10015.0,3338.0
1322,0,South Boston,3814.4,1906.1,1781.4,137560.0,528790.0,666350.0,1242341.7,3814.4,3142.6,1806.3,0.5,0.0,5.3,0.0,545.5155296949372,10015.0,3338.0
1323,0,South Boston,1493.6,1888.5,1593.5,103050.0,611160.0,714210.0,752777.4,1493.6,2717.1,2072.2,0.4,0.4,3.9,0.0,381.6220520143683,10015.0,3338.0
1324,0,South Boston,1258.1,1519.0,1602.6,60920.0,528890.0,589810.0,712324.0,1258.1,1446.2,1106.6,1.0,0.4,1.6,0.0,63071.64912285977,10015.0,3338.0
1325,0,South Boston,750.2,1929.7,1407.8,0.0,443630.0,443630.0,467586.1,750.2,750.5,750.5,2.1,0.6,1.5,0.0,572.4578893851958,10015.0,3338.0
